acc,0.9262204255448829
precision,0.9293546772664275
sensitivity,0.9233851703240674
specificity,0.9289155361134324
MCC,0.8524732836092175
f1_score,0.9263154225265178
aupr_score,0.9779649598145275
auc,0.9760310097499003
