acc,0.882780847145488
precision,0.8763749438736781
sensitivity,0.8914217707609049
specificity,0.8742119878338886
MCC,0.7657430493682177
f1_score,0.8837766143835099
aupr_score,0.9484428078821328
auc,0.9511696742781174
