acc,0.9452117863720073
precision,0.950945076362325
sensitivity,0.9390175632541023
specificity,0.95128554431383
MCC,0.8905233991476512
f1_score,0.9448971963267654
aupr_score,0.9860920144840618
auc,0.9858161262867042
