acc,0.8794659300184161
precision,0.8584876129736433
sensitivity,0.9088637584712979
specificity,0.8499990740380156
MCC,0.7602292627641843
f1_score,0.8829370199664591
aupr_score,0.9490859659933536
auc,0.9505345699066267
