acc,0.8684162062615102
precision,0.8684256003098216
sensitivity,0.8683201895031214
specificity,0.8684977287848842
MCC,0.7367987338424171
f1_score,0.8683612159138384
aupr_score,0.9410725750654446
auc,0.942905534996625
