acc,0.8930939226519337
precision,0.896645377893087
sensitivity,0.8889044838428243
specificity,0.897107143859572
MCC,0.7862850507268023
f1_score,0.8926632428935571
aupr_score,0.956980336030816
auc,0.9563897464282745
