acc,0.8877532228360957
precision,0.8840556326565487
sensitivity,0.8926970484376827
specificity,0.8828294459044613
MCC,0.7756097364480781
f1_score,0.8883040318933153
aupr_score,0.9520041094356628
auc,0.9544747391551611
